minTotal value	# of included sequences	% of included sequences
2892	3	0.00094
2893	3	0.00094
2894	3	0.00094
2895	3	0.00094
2896	3	0.00094
2897	3	0.00094
2898	3	0.00094
2899	3	0.00094
2900	3	0.00094
2901	3	0.00094
2902	3	0.00094
2903	3	0.00094
2904	3	0.00094
2905	3	0.00094
2906	3	0.00094
2907	3	0.00094
2908	3	0.00094
2909	3	0.00094
2910	3	0.00094
2911	3	0.00094
2912	3	0.00094
2913	3	0.00094
2914	3	0.00094
2915	3	0.00094
2916	3	0.00094
2917	3	0.00094
2918	3	0.00094
2919	3	0.00094
2920	3	0.00094
2921	3	0.00094
2922	3	0.00094
2923	3	0.00094
2924	3	0.00094
2925	3	0.00094
2926	3	0.00094
2927	3	0.00094
2928	3	0.00094
2929	3	0.00094
2930	3	0.00094
2931	3	0.00094
2932	3	0.00094
2933	3	0.00094
2934	3	0.00094
2935	3	0.00094
2936	3	0.00094
2937	3	0.00094
2938	3	0.00094
2939	3	0.00094
2940	3	0.00094
2941	3	0.00094
2942	3	0.00094
2943	3	0.00094
2944	3	0.00094
2945	3	0.00094
2946	3	0.00094
2947	3	0.00094
2948	3	0.00094
2949	3	0.00094
2950	3	0.00094
2951	3	0.00094
2952	3	0.00094
2953	3	0.00094
2954	3	0.00094
2955	3	0.00094
2956	3	0.00094
2957	3	0.00094
2958	3	0.00094
2959	3	0.00094
2960	3	0.00094
2961	3	0.00094
2962	3	0.00094
2963	3	0.00094
2964	3	0.00094
2965	3	0.00094
2966	3	0.00094
2967	3	0.00094
2968	3	0.00094
2969	3	0.00094
2970	3	0.00094
2971	3	0.00094
2972	3	0.00094
2973	3	0.00094
2974	3	0.00094
2975	3	0.00094
2976	3	0.00094
2977	3	0.00094
2978	3	0.00094
2979	3	0.00094
2980	3	0.00094
2981	3	0.00094
2982	3	0.00094
2983	3	0.00094
2984	3	0.00094
2985	3	0.00094
2986	3	0.00094
2987	3	0.00094
2988	3	0.00094
2989	3	0.00094
2990	3	0.00094
2991	3	0.00094
2992	3	0.00094
2993	3	0.00094
2994	3	0.00094
2995	3	0.00094
2996	3	0.00094
2997	3	0.00094
2998	3	0.00094
2999	3	0.00094
3000	3	0.00094
3001	3	0.00094
3002	3	0.00094
3003	3	0.00094
3004	3	0.00094
3005	3	0.00094
3006	3	0.00094
3007	3	0.00094
3008	3	0.00094
3009	3	0.00094
3010	3	0.00094
3011	3	0.00094
3012	3	0.00094
3013	3	0.00094
3014	3	0.00094
3015	3	0.00094
3016	3	0.00094
3017	3	0.00094
3018	3	0.00094
3019	3	0.00094
3020	3	0.00094
3021	3	0.00094
3022	3	0.00094
3023	3	0.00094
3024	3	0.00094
3025	3	0.00094
3026	3	0.00094
3027	3	0.00094
3028	3	0.00094
3029	3	0.00094
3030	3	0.00094
3031	3	0.00094
3032	3	0.00094
3033	3	0.00094
3034	3	0.00094
3035	3	0.00094
3036	3	0.00094
3037	3	0.00094
3038	3	0.00094
3039	3	0.00094
3040	3	0.00094
3041	3	0.00094
3042	3	0.00094
3043	3	0.00094
3044	3	0.00094
3045	3	0.00094
3046	3	0.00094
3047	3	0.00094
3048	3	0.00094
3049	3	0.00094
3050	3	0.00094
3051	3	0.00094
3052	3	0.00094
3053	3	0.00094
3054	3	0.00094
3055	3	0.00094
3056	3	0.00094
3057	3	0.00094
3058	3	0.00094
3059	3	0.00094
3060	3	0.00094
3061	3	0.00094
3062	3	0.00094
3063	3	0.00094
3064	3	0.00094
3065	3	0.00094
3066	3	0.00094
3067	3	0.00094
3068	3	0.00094
3069	3	0.00094
3070	3	0.00094
3071	3	0.00094
3072	3	0.00094
3073	3	0.00094
3074	3	0.00094
3075	3	0.00094
3076	3	0.00094
3077	3	0.00094
3078	3	0.00094
3079	3	0.00094
3080	3	0.00094
3081	3	0.00094
3082	3	0.00094
3083	3	0.00094
3084	3	0.00094
3085	3	0.00094
3086	3	0.00094
3087	3	0.00094
3088	3	0.00094
3089	3	0.00094
3090	3	0.00094
3091	3	0.00094
3092	3	0.00094
3093	3	0.00094
3094	3	0.00094
3095	3	0.00094
3096	3	0.00094
3097	3	0.00094
3098	3	0.00094
3099	3	0.00094
3100	3	0.00094
3101	3	0.00094
3102	3	0.00094
3103	3	0.00094
3104	3	0.00094
3105	3	0.00094
3106	3	0.00094
3107	3	0.00094
3108	3	0.00094
3109	3	0.00094
3110	3	0.00094
3111	3	0.00094
3112	3	0.00094
3113	3	0.00094
3114	3	0.00094
3115	3	0.00094
3116	3	0.00094
3117	3	0.00094
3118	3	0.00094
3119	3	0.00094
3120	3	0.00094
3121	3	0.00094
3122	3	0.00094
3123	3	0.00094
3124	3	0.00094
3125	3	0.00094
3126	3	0.00094
3127	3	0.00094
3128	3	0.00094
3129	3	0.00094
3130	3	0.00094
3131	3	0.00094
3132	3	0.00094
3133	3	0.00094
3134	3	0.00094
3135	3	0.00094
3136	3	0.00094
3137	3	0.00094
3138	3	0.00094
3139	3	0.00094
3140	3	0.00094
3141	3	0.00094
3142	3	0.00094
3143	3	0.00094
3144	3	0.00094
3145	3	0.00094
3146	3	0.00094
3147	3	0.00094
3148	3	0.00094
3149	3	0.00094
3150	3	0.00094
3151	3	0.00094
3152	3	0.00094
3153	3	0.00094
3154	3	0.00094
3155	3	0.00094
3156	3	0.00094
3157	3	0.00094
3158	3	0.00094
3159	3	0.00094
3160	3	0.00094
3161	3	0.00094
3162	3	0.00094
3163	3	0.00094
3164	3	0.00094
3165	3	0.00094
3166	3	0.00094
3167	3	0.00094
3168	3	0.00094
3169	3	0.00094
3170	3	0.00094
3171	3	0.00094
3172	3	0.00094
3173	3	0.00094
3174	3	0.00094
3175	3	0.00094
3176	3	0.00094
3177	3	0.00094
3178	3	0.00094
3179	3	0.00094
3180	3	0.00094
3181	3	0.00094
3182	3	0.00094
3183	3	0.00094
3184	3	0.00094
3185	3	0.00094
3186	3	0.00094
3187	3	0.00094
3188	3	0.00094
3189	3	0.00094
3190	3	0.00094
3191	3	0.00094
3192	3	0.00094
3193	3	0.00094
3194	3	0.00094
3195	3	0.00094
3196	3	0.00094
3197	3	0.00094
3198	3	0.00094
3199	3	0.00094
3200	3	0.00094
3201	3	0.00094
3202	3	0.00094
3203	3	0.00094
3204	3	0.00094
3205	3	0.00094
3206	3	0.00094
3207	3	0.00094
3208	3	0.00094
3209	3	0.00094
3210	3	0.00094
3211	3	0.00094
3212	3	0.00094
3213	3	0.00094
3214	3	0.00094
3215	3	0.00094
3216	3	0.00094
3217	3	0.00094
3218	3	0.00094
3219	3	0.00094
3220	3	0.00094
3221	3	0.00094
3222	3	0.00094
3223	3	0.00094
3224	3	0.00094
3225	3	0.00094
3226	3	0.00094
3227	3	0.00094
3228	3	0.00094
3229	3	0.00094
3230	3	0.00094
3231	3	0.00094
3232	3	0.00094
3233	3	0.00094
3234	3	0.00094
3235	3	0.00094
3236	3	0.00094
3237	3	0.00094
3238	3	0.00094
3239	3	0.00094
3240	3	0.00094
3241	3	0.00094
3242	3	0.00094
3243	3	0.00094
3244	3	0.00094
3245	3	0.00094
3246	3	0.00094
3247	3	0.00094
3248	3	0.00094
3249	3	0.00094
3250	3	0.00094
3251	3	0.00094
3252	3	0.00094
3253	3	0.00094
3254	3	0.00094
3255	3	0.00094
3256	3	0.00094
3257	3	0.00094
3258	3	0.00094
3259	3	0.00094
3260	3	0.00094
3261	3	0.00094
3262	3	0.00094
3263	3	0.00094
3264	3	0.00094
3265	3	0.00094
3266	3	0.00094
3267	3	0.00094
3268	3	0.00094
3269	3	0.00094
3270	3	0.00094
3271	3	0.00094
3272	3	0.00094
3273	3	0.00094
3274	3	0.00094
3275	3	0.00094
3276	3	0.00094
3277	3	0.00094
3278	3	0.00094
3279	3	0.00094
3280	3	0.00094
3281	3	0.00094
3282	3	0.00094
3283	3	0.00094
3284	3	0.00094
3285	3	0.00094
3286	3	0.00094
3287	3	0.00094
3288	3	0.00094
3289	3	0.00094
3290	2	0.00063
3291	2	0.00063
3292	2	0.00063
3293	2	0.00063
3294	2	0.00063
3295	2	0.00063
3296	2	0.00063
3297	2	0.00063
3298	2	0.00063
3299	2	0.00063
3300	2	0.00063
3301	2	0.00063
3302	2	0.00063
3303	2	0.00063
3304	2	0.00063
3305	2	0.00063
3306	2	0.00063
3307	2	0.00063
3308	2	0.00063
3309	2	0.00063
3310	2	0.00063
3311	2	0.00063
3312	2	0.00063
3313	2	0.00063
3314	2	0.00063
3315	2	0.00063
3316	2	0.00063
3317	2	0.00063
3318	2	0.00063
3319	2	0.00063
3320	2	0.00063
3321	2	0.00063
3322	2	0.00063
3323	2	0.00063
3324	2	0.00063
3325	2	0.00063
3326	2	0.00063
3327	2	0.00063
3328	2	0.00063
3329	2	0.00063
3330	2	0.00063
3331	2	0.00063
3332	2	0.00063
3333	2	0.00063
3334	2	0.00063
3335	2	0.00063
3336	2	0.00063
3337	2	0.00063
3338	2	0.00063
3339	2	0.00063
3340	2	0.00063
3341	2	0.00063
3342	2	0.00063
3343	2	0.00063
3344	2	0.00063
3345	2	0.00063
3346	2	0.00063
3347	2	0.00063
3348	2	0.00063
3349	2	0.00063
3350	2	0.00063
3351	2	0.00063
3352	2	0.00063
3353	2	0.00063
3354	2	0.00063
3355	2	0.00063
3356	2	0.00063
3357	2	0.00063
3358	2	0.00063
3359	2	0.00063
3360	2	0.00063
3361	2	0.00063
3362	2	0.00063
3363	2	0.00063
3364	2	0.00063
3365	2	0.00063
3366	2	0.00063
3367	2	0.00063
3368	2	0.00063
3369	2	0.00063
3370	2	0.00063
3371	2	0.00063
3372	2	0.00063
3373	2	0.00063
3374	2	0.00063
3375	2	0.00063
3376	2	0.00063
3377	2	0.00063
3378	2	0.00063
3379	2	0.00063
3380	2	0.00063
3381	2	0.00063
3382	2	0.00063
3383	2	0.00063
3384	2	0.00063
3385	2	0.00063
3386	2	0.00063
3387	2	0.00063
3388	2	0.00063
3389	2	0.00063
3390	2	0.00063
3391	2	0.00063
3392	2	0.00063
3393	2	0.00063
3394	2	0.00063
3395	2	0.00063
3396	2	0.00063
3397	2	0.00063
3398	2	0.00063
3399	2	0.00063
3400	2	0.00063
3401	2	0.00063
3402	2	0.00063
3403	2	0.00063
3404	2	0.00063
3405	2	0.00063
3406	2	0.00063
3407	2	0.00063
3408	2	0.00063
3409	2	0.00063
3410	2	0.00063
3411	2	0.00063
3412	2	0.00063
3413	2	0.00063
3414	2	0.00063
3415	2	0.00063
3416	2	0.00063
3417	2	0.00063
3418	2	0.00063
3419	2	0.00063
3420	2	0.00063
3421	2	0.00063
3422	2	0.00063
3423	2	0.00063
3424	2	0.00063
3425	2	0.00063
3426	2	0.00063
3427	2	0.00063
3428	2	0.00063
3429	2	0.00063
3430	2	0.00063
3431	2	0.00063
3432	2	0.00063
3433	2	0.00063
3434	2	0.00063
3435	2	0.00063
3436	2	0.00063
3437	2	0.00063
3438	2	0.00063
3439	2	0.00063
3440	2	0.00063
3441	2	0.00063
3442	2	0.00063
3443	2	0.00063
3444	2	0.00063
3445	2	0.00063
3446	2	0.00063
3447	2	0.00063
3448	2	0.00063
3449	2	0.00063
3450	2	0.00063
3451	2	0.00063
3452	2	0.00063
3453	2	0.00063
3454	2	0.00063
3455	2	0.00063
3456	2	0.00063
3457	2	0.00063
3458	2	0.00063
3459	2	0.00063
3460	2	0.00063
3461	2	0.00063
3462	2	0.00063
3463	2	0.00063
3464	2	0.00063
3465	2	0.00063
3466	2	0.00063
3467	2	0.00063
3468	2	0.00063
3469	2	0.00063
3470	2	0.00063
3471	2	0.00063
3472	2	0.00063
3473	2	0.00063
3474	2	0.00063
3475	2	0.00063
3476	2	0.00063
3477	2	0.00063
3478	2	0.00063
3479	2	0.00063
3480	2	0.00063
3481	2	0.00063
3482	2	0.00063
3483	2	0.00063
3484	2	0.00063
3485	2	0.00063
3486	2	0.00063
3487	2	0.00063
3488	2	0.00063
3489	2	0.00063
3490	2	0.00063
3491	2	0.00063
3492	2	0.00063
3493	2	0.00063
3494	2	0.00063
3495	2	0.00063
3496	2	0.00063
3497	2	0.00063
3498	2	0.00063
3499	2	0.00063
3500	2	0.00063
3501	2	0.00063
3502	2	0.00063
3503	2	0.00063
3504	2	0.00063
3505	2	0.00063
3506	2	0.00063
3507	2	0.00063
3508	2	0.00063
3509	2	0.00063
3510	2	0.00063
3511	2	0.00063
3512	2	0.00063
3513	2	0.00063
3514	2	0.00063
3515	2	0.00063
3516	2	0.00063
3517	2	0.00063
3518	2	0.00063
3519	2	0.00063
3520	2	0.00063
3521	2	0.00063
3522	2	0.00063
3523	2	0.00063
3524	2	0.00063
3525	2	0.00063
3526	2	0.00063
3527	2	0.00063
3528	2	0.00063
3529	2	0.00063
3530	2	0.00063
3531	2	0.00063
3532	2	0.00063
3533	2	0.00063
3534	2	0.00063
3535	2	0.00063
3536	2	0.00063
3537	2	0.00063
3538	2	0.00063
3539	2	0.00063
3540	2	0.00063
3541	2	0.00063
3542	2	0.00063
3543	2	0.00063
3544	2	0.00063
3545	2	0.00063
3546	2	0.00063
3547	2	0.00063
3548	2	0.00063
3549	2	0.00063
3550	2	0.00063
3551	2	0.00063
3552	2	0.00063
3553	2	0.00063
3554	2	0.00063
3555	2	0.00063
3556	2	0.00063
3557	2	0.00063
3558	2	0.00063
3559	2	0.00063
3560	2	0.00063
3561	2	0.00063
3562	2	0.00063
3563	2	0.00063
3564	2	0.00063
3565	2	0.00063
3566	2	0.00063
3567	2	0.00063
3568	2	0.00063
3569	2	0.00063
3570	2	0.00063
3571	2	0.00063
3572	2	0.00063
3573	2	0.00063
3574	2	0.00063
3575	2	0.00063
3576	2	0.00063
3577	2	0.00063
3578	2	0.00063
3579	2	0.00063
3580	2	0.00063
3581	2	0.00063
3582	2	0.00063
3583	2	0.00063
3584	2	0.00063
3585	2	0.00063
3586	2	0.00063
3587	2	0.00063
3588	2	0.00063
3589	2	0.00063
3590	2	0.00063
3591	2	0.00063
3592	2	0.00063
3593	2	0.00063
3594	2	0.00063
3595	2	0.00063
3596	2	0.00063
3597	2	0.00063
3598	2	0.00063
3599	2	0.00063
3600	2	0.00063
3601	2	0.00063
3602	2	0.00063
3603	2	0.00063
3604	2	0.00063
3605	2	0.00063
3606	2	0.00063
3607	2	0.00063
3608	2	0.00063
3609	2	0.00063
3610	2	0.00063
3611	2	0.00063
3612	2	0.00063
3613	2	0.00063
3614	2	0.00063
3615	2	0.00063
3616	2	0.00063
3617	2	0.00063
3618	2	0.00063
3619	2	0.00063
3620	2	0.00063
3621	2	0.00063
3622	2	0.00063
3623	2	0.00063
3624	2	0.00063
3625	2	0.00063
3626	2	0.00063
3627	2	0.00063
3628	2	0.00063
3629	2	0.00063
3630	2	0.00063
3631	2	0.00063
3632	2	0.00063
3633	2	0.00063
3634	2	0.00063
3635	2	0.00063
3636	2	0.00063
3637	2	0.00063
3638	2	0.00063
3639	2	0.00063
3640	2	0.00063
3641	2	0.00063
3642	2	0.00063
3643	2	0.00063
3644	2	0.00063
3645	2	0.00063
3646	2	0.00063
3647	2	0.00063
3648	2	0.00063
3649	2	0.00063
3650	2	0.00063
3651	2	0.00063
3652	2	0.00063
3653	2	0.00063
3654	2	0.00063
3655	2	0.00063
3656	2	0.00063
3657	2	0.00063
3658	2	0.00063
3659	2	0.00063
3660	2	0.00063
3661	2	0.00063
3662	2	0.00063
3663	2	0.00063
3664	2	0.00063
3665	2	0.00063
3666	2	0.00063
3667	2	0.00063
3668	2	0.00063
3669	2	0.00063
3670	2	0.00063
3671	2	0.00063
3672	2	0.00063
3673	2	0.00063
3674	2	0.00063
3675	2	0.00063
3676	2	0.00063
3677	2	0.00063
3678	2	0.00063
3679	2	0.00063
3680	2	0.00063
3681	2	0.00063
3682	2	0.00063
3683	2	0.00063
3684	2	0.00063
3685	2	0.00063
3686	2	0.00063
3687	2	0.00063
3688	2	0.00063
3689	2	0.00063
3690	2	0.00063
3691	2	0.00063
3692	2	0.00063
3693	2	0.00063
3694	2	0.00063
3695	2	0.00063
3696	2	0.00063
3697	2	0.00063
3698	2	0.00063
3699	2	0.00063
3700	2	0.00063
3701	2	0.00063
3702	2	0.00063
3703	2	0.00063
3704	2	0.00063
3705	2	0.00063
3706	2	0.00063
3707	2	0.00063
3708	2	0.00063
3709	2	0.00063
3710	2	0.00063
3711	2	0.00063
3712	2	0.00063
3713	2	0.00063
3714	2	0.00063
3715	2	0.00063
3716	2	0.00063
3717	2	0.00063
3718	2	0.00063
3719	2	0.00063
3720	2	0.00063
3721	2	0.00063
3722	2	0.00063
3723	2	0.00063
3724	2	0.00063
3725	2	0.00063
3726	2	0.00063
3727	2	0.00063
3728	2	0.00063
3729	2	0.00063
3730	2	0.00063
3731	2	0.00063
3732	2	0.00063
3733	2	0.00063
3734	2	0.00063
3735	2	0.00063
3736	2	0.00063
3737	2	0.00063
3738	2	0.00063
3739	2	0.00063
3740	2	0.00063
3741	2	0.00063
3742	2	0.00063
3743	2	0.00063
3744	2	0.00063
3745	2	0.00063
3746	2	0.00063
3747	2	0.00063
3748	2	0.00063
3749	2	0.00063
3750	2	0.00063
3751	2	0.00063
3752	2	0.00063
3753	2	0.00063
3754	2	0.00063
3755	2	0.00063
3756	2	0.00063
3757	2	0.00063
3758	2	0.00063
3759	2	0.00063
3760	2	0.00063
3761	2	0.00063
3762	2	0.00063
3763	2	0.00063
3764	2	0.00063
3765	2	0.00063
3766	2	0.00063
3767	2	0.00063
3768	2	0.00063
3769	2	0.00063
3770	2	0.00063
3771	2	0.00063
3772	2	0.00063
3773	2	0.00063
3774	2	0.00063
3775	2	0.00063
3776	2	0.00063
3777	2	0.00063
3778	2	0.00063
3779	2	0.00063
3780	2	0.00063
3781	2	0.00063
3782	2	0.00063
3783	2	0.00063
3784	2	0.00063
3785	2	0.00063
3786	2	0.00063
3787	2	0.00063
3788	2	0.00063
3789	2	0.00063
3790	2	0.00063
3791	2	0.00063
3792	2	0.00063
3793	2	0.00063
3794	2	0.00063
3795	2	0.00063
3796	2	0.00063
3797	2	0.00063
3798	2	0.00063
3799	2	0.00063
3800	2	0.00063
3801	2	0.00063
3802	2	0.00063
3803	2	0.00063
3804	2	0.00063
3805	2	0.00063
3806	2	0.00063
3807	2	0.00063
3808	2	0.00063
3809	2	0.00063
3810	2	0.00063
3811	2	0.00063
3812	2	0.00063
3813	2	0.00063
3814	2	0.00063
3815	2	0.00063
3816	2	0.00063
3817	2	0.00063
3818	2	0.00063
3819	2	0.00063
3820	2	0.00063
3821	2	0.00063
3822	2	0.00063
3823	2	0.00063
3824	2	0.00063
3825	2	0.00063
3826	2	0.00063
3827	2	0.00063
3828	2	0.00063
3829	2	0.00063
3830	2	0.00063
3831	2	0.00063
3832	2	0.00063
3833	2	0.00063
3834	2	0.00063
3835	2	0.00063
3836	2	0.00063
3837	2	0.00063
3838	2	0.00063
3839	2	0.00063
3840	2	0.00063
3841	2	0.00063
3842	2	0.00063
3843	2	0.00063
3844	2	0.00063
3845	2	0.00063
3846	2	0.00063
3847	2	0.00063
3848	2	0.00063
3849	2	0.00063
3850	2	0.00063
3851	2	0.00063
3852	2	0.00063
3853	2	0.00063
3854	2	0.00063
3855	2	0.00063
3856	2	0.00063
3857	2	0.00063
3858	2	0.00063
3859	2	0.00063
3860	2	0.00063
3861	2	0.00063
3862	2	0.00063
3863	2	0.00063
3864	2	0.00063
3865	2	0.00063
3866	2	0.00063
3867	2	0.00063
3868	2	0.00063
3869	2	0.00063
3870	1	0.00031
3871	1	0.00031
3872	1	0.00031
3873	1	0.00031
3874	1	0.00031
3875	1	0.00031
3876	1	0.00031
3877	1	0.00031
3878	1	0.00031
3879	1	0.00031
3880	1	0.00031
3881	1	0.00031
3882	1	0.00031
3883	1	0.00031
3884	1	0.00031
3885	1	0.00031
3886	1	0.00031
3887	1	0.00031
3888	1	0.00031
3889	1	0.00031
3890	1	0.00031
3891	1	0.00031
3892	1	0.00031
3893	1	0.00031
3894	1	0.00031
3895	1	0.00031
3896	1	0.00031
3897	1	0.00031
3898	1	0.00031
3899	1	0.00031
3900	1	0.00031
3901	1	0.00031
3902	1	0.00031
3903	1	0.00031
3904	1	0.00031
3905	1	0.00031
3906	1	0.00031
3907	1	0.00031
3908	1	0.00031
3909	1	0.00031
3910	1	0.00031
3911	1	0.00031
3912	1	0.00031
3913	1	0.00031
3914	1	0.00031
3915	1	0.00031
3916	1	0.00031
3917	1	0.00031
3918	1	0.00031
3919	1	0.00031
3920	1	0.00031
3921	1	0.00031
3922	1	0.00031
3923	1	0.00031
3924	1	0.00031
3925	1	0.00031
3926	1	0.00031
3927	1	0.00031
3928	1	0.00031
3929	1	0.00031
3930	1	0.00031
3931	1	0.00031
3932	1	0.00031
3933	1	0.00031
3934	1	0.00031
3935	1	0.00031
3936	1	0.00031
3937	1	0.00031
3938	1	0.00031
3939	1	0.00031
3940	1	0.00031
3941	1	0.00031
3942	1	0.00031
3943	1	0.00031
3944	1	0.00031
3945	1	0.00031
3946	1	0.00031
3947	1	0.00031
3948	1	0.00031
3949	1	0.00031
3950	1	0.00031
3951	1	0.00031
3952	1	0.00031
3953	1	0.00031
3954	1	0.00031
3955	1	0.00031
3956	1	0.00031
3957	1	0.00031
3958	1	0.00031
3959	1	0.00031
3960	1	0.00031
3961	1	0.00031
3962	1	0.00031
3963	1	0.00031
3964	1	0.00031
3965	1	0.00031
3966	1	0.00031
3967	1	0.00031
3968	1	0.00031
3969	1	0.00031
3970	1	0.00031
3971	1	0.00031
3972	1	0.00031
3973	1	0.00031
3974	1	0.00031
3975	1	0.00031
3976	1	0.00031
3977	1	0.00031
3978	1	0.00031
3979	1	0.00031
3980	1	0.00031
3981	1	0.00031
3982	1	0.00031
3983	1	0.00031
3984	1	0.00031
3985	1	0.00031
3986	1	0.00031
3987	1	0.00031
3988	1	0.00031
3989	1	0.00031
3990	1	0.00031
3991	1	0.00031
3992	1	0.00031
3993	1	0.00031
3994	1	0.00031
3995	1	0.00031
3996	1	0.00031
3997	1	0.00031
3998	1	0.00031
3999	1	0.00031
4000	1	0.00031
4001	1	0.00031
4002	1	0.00031
4003	1	0.00031
4004	1	0.00031
4005	1	0.00031
4006	1	0.00031
4007	1	0.00031
4008	1	0.00031
4009	1	0.00031
4010	1	0.00031
4011	1	0.00031
4012	1	0.00031
4013	1	0.00031
4014	1	0.00031
4015	1	0.00031
4016	1	0.00031
4017	1	0.00031
4018	1	0.00031
4019	1	0.00031
4020	1	0.00031
4021	1	0.00031
4022	1	0.00031
4023	1	0.00031
4024	1	0.00031
4025	1	0.00031
4026	1	0.00031
4027	1	0.00031
4028	1	0.00031
4029	1	0.00031
4030	1	0.00031
4031	1	0.00031
4032	1	0.00031
4033	1	0.00031
4034	1	0.00031
4035	1	0.00031
4036	1	0.00031
4037	1	0.00031
4038	1	0.00031
4039	1	0.00031
4040	1	0.00031
4041	1	0.00031
4042	1	0.00031
4043	1	0.00031
4044	1	0.00031
4045	1	0.00031
4046	1	0.00031
4047	1	0.00031
4048	1	0.00031
4049	1	0.00031
4050	1	0.00031
4051	1	0.00031
4052	1	0.00031
4053	1	0.00031
4054	1	0.00031
4055	1	0.00031
4056	1	0.00031
4057	1	0.00031
4058	1	0.00031
4059	1	0.00031
4060	1	0.00031
4061	1	0.00031
4062	1	0.00031
4063	1	0.00031
4064	1	0.00031
4065	1	0.00031
4066	1	0.00031
4067	1	0.00031
4068	1	0.00031
4069	1	0.00031
4070	1	0.00031
4071	1	0.00031
4072	1	0.00031
4073	1	0.00031
4074	1	0.00031
4075	1	0.00031
4076	1	0.00031
4077	1	0.00031
4078	1	0.00031
4079	1	0.00031
4080	1	0.00031
4081	1	0.00031
4082	1	0.00031
4083	1	0.00031
4084	1	0.00031
4085	1	0.00031
4086	1	0.00031
4087	1	0.00031
4088	1	0.00031
4089	1	0.00031
4090	1	0.00031
4091	1	0.00031
4092	1	0.00031
4093	1	0.00031
4094	1	0.00031
4095	1	0.00031
4096	1	0.00031
4097	1	0.00031
4098	1	0.00031
4099	1	0.00031
4100	1	0.00031
4101	1	0.00031
4102	1	0.00031
4103	1	0.00031
4104	1	0.00031
4105	1	0.00031
4106	1	0.00031
4107	1	0.00031
4108	1	0.00031
4109	1	0.00031
4110	1	0.00031
4111	1	0.00031
4112	1	0.00031
4113	1	0.00031
4114	1	0.00031
4115	1	0.00031
4116	1	0.00031
4117	1	0.00031
4118	1	0.00031
4119	1	0.00031
4120	1	0.00031
4121	1	0.00031
4122	1	0.00031
4123	1	0.00031
4124	1	0.00031
4125	1	0.00031
4126	1	0.00031
4127	1	0.00031
4128	1	0.00031
4129	1	0.00031
4130	1	0.00031
4131	1	0.00031
4132	1	0.00031
4133	1	0.00031
4134	1	0.00031
4135	1	0.00031
4136	1	0.00031
4137	1	0.00031
4138	1	0.00031
4139	1	0.00031
4140	1	0.00031
4141	1	0.00031
4142	1	0.00031
4143	1	0.00031
4144	1	0.00031
4145	1	0.00031
4146	1	0.00031
4147	1	0.00031
4148	1	0.00031
4149	1	0.00031
4150	1	0.00031
4151	1	0.00031
4152	1	0.00031
4153	1	0.00031
4154	1	0.00031
4155	1	0.00031
4156	1	0.00031
4157	1	0.00031
4158	1	0.00031
4159	1	0.00031
4160	1	0.00031
4161	1	0.00031
4162	1	0.00031
4163	1	0.00031
4164	1	0.00031
4165	1	0.00031
4166	1	0.00031
4167	1	0.00031
4168	1	0.00031
4169	1	0.00031
4170	1	0.00031
4171	1	0.00031
4172	1	0.00031
4173	1	0.00031
4174	1	0.00031
4175	1	0.00031
4176	1	0.00031
4177	1	0.00031
4178	1	0.00031
4179	1	0.00031
4180	1	0.00031
4181	1	0.00031
4182	1	0.00031
4183	1	0.00031
4184	1	0.00031
4185	1	0.00031
4186	1	0.00031
4187	1	0.00031
4188	1	0.00031
4189	1	0.00031
4190	1	0.00031
4191	1	0.00031
4192	1	0.00031
4193	1	0.00031
4194	1	0.00031
4195	1	0.00031
4196	1	0.00031
4197	1	0.00031
4198	1	0.00031
4199	1	0.00031
4200	1	0.00031
4201	1	0.00031
4202	1	0.00031
4203	1	0.00031
4204	1	0.00031
4205	1	0.00031
4206	1	0.00031
4207	1	0.00031
4208	1	0.00031
4209	1	0.00031
4210	1	0.00031
4211	1	0.00031
4212	1	0.00031
4213	1	0.00031
4214	1	0.00031
4215	1	0.00031
4216	1	0.00031
4217	1	0.00031
4218	1	0.00031
4219	1	0.00031
4220	1	0.00031
4221	1	0.00031
4222	1	0.00031
4223	1	0.00031
4224	1	0.00031
4225	1	0.00031
4226	1	0.00031
4227	1	0.00031
4228	1	0.00031
4229	1	0.00031
4230	1	0.00031
4231	1	0.00031
4232	1	0.00031
4233	1	0.00031
4234	1	0.00031
4235	1	0.00031
4236	1	0.00031
4237	1	0.00031
4238	1	0.00031
4239	1	0.00031
4240	1	0.00031
4241	1	0.00031
4242	1	0.00031
4243	1	0.00031
4244	1	0.00031
4245	1	0.00031
4246	1	0.00031
4247	1	0.00031
4248	1	0.00031
4249	1	0.00031
4250	1	0.00031
4251	1	0.00031
4252	1	0.00031
4253	1	0.00031
4254	1	0.00031
4255	1	0.00031
4256	1	0.00031
4257	1	0.00031
4258	1	0.00031
4259	1	0.00031
4260	1	0.00031
4261	1	0.00031
4262	1	0.00031
4263	1	0.00031
4264	1	0.00031
4265	1	0.00031
4266	1	0.00031
4267	1	0.00031
4268	1	0.00031
4269	1	0.00031
4270	1	0.00031
4271	1	0.00031
4272	1	0.00031
4273	1	0.00031
4274	1	0.00031
4275	1	0.00031
4276	1	0.00031
4277	1	0.00031
4278	1	0.00031
4279	1	0.00031
4280	1	0.00031
4281	1	0.00031
4282	1	0.00031
4283	1	0.00031
4284	1	0.00031
4285	1	0.00031
4286	1	0.00031
4287	1	0.00031
4288	1	0.00031
4289	1	0.00031
